site_name,site_id,circuit_purpose,circuit_provider,circuit_speed,circuit_cost,circuit_ip,status,data_source,meraki_wan1_provider,meraki_wan1_speed,meraki_wan1_ip,wan1_arin_provider,meraki_wan2_provider,meraki_wan2_speed,meraki_wan2_ip,wan2_arin_provider,has_meraki_device,has_dt_tag,exclusion_reason,provider_match,wan1_arin_match,wan2_arin_match,would_get_dsr_badge
OHL 01,OHL 01- B,Secondary,Telephone Service Company (TSC),200.0M x 50.0M,299.95,167.100.35.230,Enabled,csv_import,Spectrum,600.0M x 35.0M,98.102.18.154,Charter Communications,Telephone Service Company (TSC),200.0M x 50.0M,167.100.35.230,Hanson Communications - Ohio,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
OHN 01,OHN 01,Primary,Spectrum,600.0M x 35.0M,172.23,24.56.64.170,Enabled,csv_import,Spectrum,600.0M x 35.0M,24.56.64.170,Charter Communications,EB2-Windstream Fiber,500.0M x 500.0M,64.24.231.142,Windstream Communications LLC,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
OHN 01,OHN 01 -B,Secondary,EB2-Windstream Fiber,500.0M x 500.0M,209.00,64.24.231.142,Enabled,csv_import,Spectrum,600.0M x 35.0M,24.56.64.170,Charter Communications,EB2-Windstream Fiber,500.0M x 500.0M,64.24.231.142,Windstream Communications LLC,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
OHN 03,OHN 03,Primary,Spectrum,600.0M x 35.0M,244.45,67.53.174.202,Enabled,csv_import,Spectrum,750.0M x 35.0M,67.53.174.202,Charter Communications,AT&T Cell,cell,192.168.2.223,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
OHN 04,OHN 04,Primary,Windstream,400.0M x 400.0M,99.99,64.24.227.230,Enabled,csv_import,Spectrum,400.0M x 400.0M,98.123.212.98,Charter Communications,Windstream,600.0M x 35.0M,64.24.227.230,Windstream Communications LLC,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
OHN 04,OHN 04 -B,Secondary,Spectrum,600.0M x 35.0M,172.23,98.123.212.98,Enabled,csv_import,Spectrum,400.0M x 400.0M,98.123.212.98,Charter Communications,Windstream,600.0M x 35.0M,64.24.227.230,Windstream Communications LLC,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
OHN 05,OHN 05,Primary,Spectrum,600.0M x 35.0M,244.45,74.143.158.26,Enabled,csv_import,Spectrum,600.0M x 35.0M,74.143.158.26,Charter Communications,AT&T Broadband II,300.0M x 300.0M,108.227.38.249,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
OHN 05,OHN 05 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,108.227.38.249,Enabled,csv_import,Spectrum,600.0M x 35.0M,74.143.158.26,Charter Communications,AT&T Broadband II,300.0M x 300.0M,108.227.38.249,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
OHN 06,OHN 06,Primary,Armstrong Cable,300.0M x 300.0M,134.95,24.101.188.52,Enabled,csv_import,Armstrong Cable,300.0M x 300.0M,24.101.188.52,Charter Communications,VZW Cell,Cell,192.168.0.151,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
OHS 01,OHS 01,Primary,Spectrum,600.0M x 35.0M,244.45,70.62.144.78,Enabled,csv_import,Spectrum,600.0M x 35.0M,70.62.144.78,Charter Communications,VZW Cell,Cell,192.168.0.151,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
OHS 02,OHS 02,Primary,Spectrum,600.0M x 35.0M,244.45,24.142.129.2,Enabled,csv_import,Altafiber,600.0M x 35.0M,74.83.131.130,Altafiber,Spectrum,750.0M x 35.0M,24.142.129.2,NCS,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
OHS 02,OHS 02- B,Secondary,Altafiber,600.0M x 300.0M,64.99,74.83.131.130,Enabled,csv_import,Altafiber,600.0M x 35.0M,74.83.131.130,Altafiber,Spectrum,750.0M x 35.0M,24.142.129.2,NCS,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
OHS 03,OHS 03,Primary,Spectrum,600.0M x 35.0M,244.45,71.67.62.174,Enabled,csv_import,Spectrum,600.0M x 35.0M,71.67.62.174,Charter Communications,Altafiber,400.0M x 200.0M,74.83.148.94,Altafiber,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
OHS 03,OHS 03 -B,Secondary,Altafiber,400.0M x 200.0M,69.99,74.83.148.94,Enabled,csv_import,Spectrum,600.0M x 35.0M,71.67.62.174,Charter Communications,Altafiber,400.0M x 200.0M,74.83.148.94,Altafiber,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
OHS 04,OHS 04,Primary,Spectrum,600.0M x 35.0M,244.45,71.67.64.2,Enabled,csv_import,Spectrum,600.0M x 35.0M,71.67.64.2,Charter Communications,Altafiber,400.0M x 200.0M,69.61.230.46,Altafiber,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
OHS 04,OHS 04 -B,Secondary,Altafiber,400.0M x 200.0M,69.99,69.61.230.46,Enabled,csv_import,Spectrum,600.0M x 35.0M,71.67.64.2,Charter Communications,Altafiber,400.0M x 200.0M,69.61.230.46,Altafiber,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
OHS 05,OHS 05,Primary,Spectrum,600.0M x 35.0M,244.45,71.67.57.246,Enabled,csv_import,Spectrum,600.0M x 35.0M,71.67.57.246,Charter Communications,Altafiber,400.0M x 200.0M,69.61.230.82,Fuse Internet Access,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
OHS 05,OHS 05 -B,Secondary,Altafiber,400.0M x 200.0M,69.99,69.61.230.82,Enabled,csv_import,Spectrum,600.0M x 35.0M,71.67.57.246,Charter Communications,Altafiber,400.0M x 200.0M,69.61.230.82,Fuse Internet Access,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
OHT 02,OHT 02,Primary,Spectrum,600.0M x 35.0M,172.23,98.123.12.250,Enabled,csv_import,Spectrum,600.0M x 35.0M,98.123.12.250,Charter Communications,AT&T Broadband II,300.0M x 300.0M,104.181.58.33,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
OHT 02,OHT 02 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,104.181.58.33,Enabled,csv_import,Spectrum,600.0M x 35.0M,98.123.12.250,Charter Communications,AT&T Broadband II,300.0M x 300.0M,104.181.58.33,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
OKA 01,OKA 01,Primary,SparkLight,300.0M x 30.0M,224.99,159.118.225.250,Enabled,csv_import,AT&T Broadband II,300.0M x 30.0M,159.118.225.250,"Cable One, Inc.",AT&T Broadband II,300.0M x 300.0M,104.7.187.169,AT&T,Yes,Yes,Eligible,No match,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,No
OKA 01,OKA 01 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,104.7.187.169,Enabled,csv_import,AT&T Broadband II,300.0M x 30.0M,159.118.225.250,"Cable One, Inc.",AT&T Broadband II,300.0M x 300.0M,104.7.187.169,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
OKE 01,OKE 01,Primary,AT&T Broadband II,1000.0M x 200.0M,165.00,69.227.69.201,Enabled,csv_import,AT&T Broadband II,1000.0M x 200.0M,69.227.69.201,AT&T,Digi,Cell,192.168.2.107,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
OKO 12,OKO 12,Primary,AT&T Broadband II,300.0M x 75.0M,105.01,45.26.241.57,Enabled,csv_import,BluePeak Communications ,1000.0M x 1000.0M,143.109.149.115,Clarity Telecom LLC,AT&T Broadband II,1000.0M x 1000.0M,45.26.241.57,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
OKO 12,OKO 12 -B,Secondary,BluePeak Communications ,1000.0M x 1000.0M,100.00,143.109.149.115,Enabled,csv_import,BluePeak Communications ,1000.0M x 1000.0M,143.109.149.115,Clarity Telecom LLC,AT&T Broadband II,1000.0M x 1000.0M,45.26.241.57,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
OKT 01,OKT 01,Primary,Cox Business/BOI,300.0M x 30.0M,266.67,68.228.127.108,Enabled,csv_import,Cox Business/BOI,300.0M x 30.0M,68.228.127.108,Cox Communications,EB2-Windstream Fiber,500.0M x 500.0M,40.135.93.254,Windstream Communications,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
OKT 01,OKT 01 -B,Secondary,EB2-Windstream Fiber,500.0M x 500.0M,209.00,40.135.93.254,Enabled,csv_import,Cox Business/BOI,300.0M x 30.0M,68.228.127.108,Cox Communications,EB2-Windstream Fiber,500.0M x 500.0M,40.135.93.254,Windstream Communications,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
OKT 07,OKT 07,Primary,AT&T Broadband II,500.0M x 100.0M,215.02,99.148.54.209,Enabled,csv_import,AT&T Broadband II,500.0M x 100.0M,99.148.54.209,AT&T,Digi,Cell,192.168.2.219,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
OKT 08,OKT 08,Primary,Cox Business/BOI,300.0M x 30.0M,266.67,98.175.15.27,Enabled,csv_import,Cox Business/BOI,300.0M x 30.0M,184.178.158.33,Cox Communications,EB2-Windstream Fiber,500.0M x 500.0M,192.168.254.64,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
OKT 08,OKT 08 -B,Secondary,EB2-Windstream Fiber,500.0M x 500.0M,209.00,40.135.93.182,Enabled,csv_import,Cox Business/BOI,300.0M x 30.0M,184.178.158.33,Cox Communications,EB2-Windstream Fiber,500.0M x 500.0M,192.168.254.64,Private IP,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
ORM 01,ORM 01,Primary,Spectrum,600.0M x 35.0M,244.45,97.90.122.186,Enabled,csv_import,Spectrum,600.0M x 35.0M,97.90.122.186,Charter Communications,Hunter Communications,300.0M x 100.0M,69.9.151.192,HUNTER COMMUNICATIONS,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
ORM 01,ORM 01- B,Secondary,Hunter Communications,300.0M x 100.0M,250.00,69.9.151.192,Enabled,csv_import,Spectrum,600.0M x 35.0M,97.90.122.186,Charter Communications,Hunter Communications,300.0M x 100.0M,69.9.151.192,HUNTER COMMUNICATIONS,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
ORM 02,ORM 02,Primary,Spectrum,600.0M x 35.0M,172.23,68.185.58.190,Enabled,csv_import,Spectrum,600.0M x 35.0M,68.185.58.190,Charter Communications,Hunter Communications,300.0M x 100.0M,162.247.42.4,HUNTER COMMUNICATIONS,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
ORM 02,ORM 02- B,Secondary,Hunter Communications,300.0M x 100.0M,175.00,162.247.42.4,Enabled,csv_import,Spectrum,600.0M x 35.0M,68.185.58.190,Charter Communications,Hunter Communications,300.0M x 100.0M,162.247.42.4,HUNTER COMMUNICATIONS,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
ORP 01,,Primary,Comcast,,0.00,,Enabled,Non-DSR,Comcast,,96.95.155.237,Comcast,Digi,Cell,192.168.2.206,Private IP,Yes,Yes,Not from CSV import,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,No
ORP 02,ORP 02,Primary,Comcast Workplace,250.0M x 25.0M,186.18,96.71.186.1,Enabled,csv_import,Comcast Workplace,250.0M x 25.0M,96.71.186.1,Comcast,AT&T Cell,cell,192.168.2.112,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
ORP 04,ORP 04,Primary,Comcast Workplace,600.0M x 35.0M,234.45,96.79.127.209,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,96.79.127.209,Comcast,Digi,Cell,192.168.2.242,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
ORP 05,,Primary,Comcast,,0.00,,Enabled,Non-DSR,Comcast,,96.71.178.237,Comcast,VZW Cell,Cell,192.168.0.151,Private IP,Yes,Yes,Not from CSV import,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,No
ORP 07,ORP 07,Primary,Ziply Fiber,1000.0M x 1000.0M,120.00,192.183.197.170,Enabled,csv_import,Ziply Fiber,1000.0M x 1000.0M,192.183.197.170,Ziply Fiber,Accerated AT&T,Cell,192.168.2.105,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
ORP 08,ORP 08,Primary,TDS Telecom,300.0M x 30.0M,169.95,69.130.234.114,Enabled,csv_import,TDS Telecom,300.0M x 30.0M,69.130.234.114,Comcast,VZW Cell,Cell,107.84.130.58,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
ORP 09,ORP 09,Primary,Comcast Workplace,250.0M x 25.0M,186.18,173.11.1.77,Enabled,csv_import,Comcast Workplace,300.0M x 25.0M,173.11.1.77,Comcast,VZW Cell,Cell,192.168.0.151,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
ORP 10,ORP 10,Primary,Comcast Workplace,300.0M x 30.0M,175.56,96.76.121.5,Enabled,csv_import,HiLight Internet,500.0M x 500.0M,38.100.219.222,"PSINet,",Comcast Workplace,500.0M x 500.0M,96.76.121.5,Comcast,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
ORP 10,ORP 10- B,Secondary,HiLight Internet,500.0M x 500.0M,75.00,38.100.219.222,Enabled,csv_import,HiLight Internet,500.0M x 500.0M,38.100.219.222,"PSINet,",Comcast Workplace,500.0M x 500.0M,96.76.121.5,Comcast,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
ORP 11,ORP 11,Primary,Comcast Workplace,300.0M x 30.0M,175.56,50.214.77.149,Enabled,csv_import,Comcast Workplace,300.0M x 30.0M,10.1.10.142,Private IP,VZW Cell,Cell,192.168.0.151,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
PAN 01,PAN 01,Primary,Comcast Workplace,600.0M x 35.0M,234.45,50.186.72.13,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,50.186.72.13,Comcast,VZW Cell,cell,192.168.0.151,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
PAN 02,PAN 02,Primary,EB2-Penteledata Cable,300.0M x 30.0M,304.00,NaN,Enabled,csv_import,EB2-Penteledata Cable,300.0M x 30.0M,66.152.135.50,EarthLink,VZW Cell,Cell,192.168.0.151,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
PAP 01,PAP 01,Primary,EB2-RCN Cable,250.0M x 15.0M,360.00,216.164.196.131,Enabled,csv_import,EB2-RCN Cable,250.0M x 15.0M,216.164.196.131,RCN,PenTeleData House Account,200.0M x 25.0M,24.229.153.75,PenTeleData House Account,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
PAP 01,PAP 01- B,Secondary,EB2-Penteledata Cable,200.0M x 25.0M,196.00,24.229.69.5,Enabled,csv_import,EB2-RCN Cable,250.0M x 15.0M,216.164.196.131,RCN,PenTeleData House Account,200.0M x 25.0M,24.229.153.75,PenTeleData House Account,Yes,Yes,Eligible,Partial match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
PAW 01,PAW 01,Primary,Comcast Workplace,600.0M x 35.0M,234.45,50.248.77.209,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,50.248.77.209,Comcast,Digi,Cell,192.168.2.142,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
PAW 02,PAW 02,Primary,Comcast Workplace,600.0M x 35.0M,234.45,71.27.80.173,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,71.27.80.173,Comcast,VZW Cell,Cell,192.168.0.152,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
SCA 01,SCA 01,Primary,Breezeline (Formerly Atlantic Broadband),500.0M x 40.0M,212.99,72.28.166.48,Enabled,csv_import,Breezeline (Formerly Atlantic Broadband),500.0M x 40.0M,72.28.166.48,"Atlantic Broadband, LLC",AT&T Broadband II,300.0M x 300.0M,75.52.169.41,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
SCA 01,SCA 01 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,75.52.169.41,Enabled,csv_import,Breezeline (Formerly Atlantic Broadband),500.0M x 40.0M,72.28.166.48,"Atlantic Broadband, LLC",AT&T Broadband II,300.0M x 300.0M,75.52.169.41,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
SCC 01,SCC 01,Primary,Spectrum,600.0M x 35.0M,244.45,144.253.8.134,Enabled,csv_import,Spectrum,600.0M x 35.0M,144.253.8.134,Charter Communications,AT&T Broadband II,300.0M x 300.0M,45.23.85.73,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
SCC 01,SCC 01 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,45.23.85.73,Enabled,csv_import,Spectrum,600.0M x 35.0M,144.253.8.134,Charter Communications,AT&T Broadband II,300.0M x 300.0M,45.23.85.73,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
SCC 02,SCC 02,Primary,Spectrum,600.0M x 35.0M,244.45,47.46.230.78,Enabled,csv_import,AT&T Broadband II,600.0M x 35.0M,68.75.70.137,AT&T,Spectrum,300.0M x 300.0M,47.46.230.78,Charter Communications,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
SCC 02,SCC 02 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,68.75.70.137,Enabled,csv_import,AT&T Broadband II,600.0M x 35.0M,68.75.70.137,AT&T,Spectrum,300.0M x 300.0M,47.46.230.78,Charter Communications,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
SCC 03,SCC 03,Primary,Comporium Com DDSL,1000.0M x 35.0M,600.00,68.235.226.162,Enabled,csv_import,Comporium Com DDSL,1000.0M x 35.0M,100.68.218.12,Internet Assigned Numbers Authority,Digi,Cell,192.168.2.212,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
SCC 04,SCC 04,Primary,Spectrum,600.0M x 35.0M,244.45,144.253.17.22,Enabled,csv_import,Spectrum,600.0M x 35.0M,144.253.17.22,Charter Communications,AT&T Broadband II,300.0M x 300.0M,45.23.86.25,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
SCC 04,SCC 04 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,45.23.86.25,Enabled,csv_import,Spectrum,600.0M x 35.0M,144.253.17.22,Charter Communications,AT&T Broadband II,300.0M x 300.0M,45.23.86.25,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
SCC 05,SCC 05,Primary,Spectrum,600.0M x 35.0M,244.45,156.19.61.102,Enabled,csv_import,Spectrum,600.0M x 35.0M,156.19.61.102,Charter Communications,AT&T Broadband II,300.0M x 300.0M,68.75.68.89,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
SCC 05,SCC 05 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,68.75.68.89,Enabled,csv_import,Spectrum,600.0M x 35.0M,156.19.61.102,Charter Communications,AT&T Broadband II,300.0M x 300.0M,68.75.68.89,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
SCC 06,SCC 06,Primary,Spectrum,600.0M x 35.0M,244.45,173.95.231.94,Enabled,csv_import,Spectrum,600.0M x 35.0M,173.95.231.94,Charter Communications,AT&T Broadband II,300.0M x 300.0M,108.241.223.65,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
SCC 06,SCC 06 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,108.241.223.65,Enabled,csv_import,Spectrum,600.0M x 35.0M,173.95.231.94,Charter Communications,AT&T Broadband II,300.0M x 300.0M,108.241.223.65,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
SCC 07,SCC 07,Primary,Spectrum,600.0M x 35.0M,244.45,70.60.121.234,Enabled,csv_import,Spectrum,600.0M x 35.0M,70.60.121.234,Charter Communications,Comporium Com DIA,400.0M x 400.0M,68.235.232.245,"Comporium,",Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
SCC 07,SCC 07- B,Secondary,Comporium Com DIA,400.0M x 400.0M,189.99,68.235.232.245,Enabled,csv_import,Spectrum,600.0M x 35.0M,70.60.121.234,Charter Communications,Comporium Com DIA,400.0M x 400.0M,68.235.232.245,"Comporium,",Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
SCC 08,SCC 08,Primary,Spectrum,600.0M x 35.0M,172.23,173.42.5.178,Enabled,csv_import,Spectrum,600.0M x 35.0M,173.42.5.178,Charter Communications,EB2-Windstream Fiber,500.0M x 500.0M,66.217.75.134,Windstream Communications LLC,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
SCC 08,SCC 08 -B,Secondary,EB2-Windstream Fiber,500.0M x 500.0M,209.00,66.217.75.134,Enabled,csv_import,Spectrum,600.0M x 35.0M,173.42.5.178,Charter Communications,EB2-Windstream Fiber,500.0M x 500.0M,66.217.75.134,Windstream Communications LLC,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
SCC 09,SCC 09,Primary,Spectrum,600.0M x 35.0M,172.23,173.42.23.254,Enabled,csv_import,Spectrum,600.0M x 35.0M,173.42.23.254,Charter Communications,Comporium Com,400.0M x 10.0M,208.104.208.71,Rock Hill Telephone Company,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
SCC 09,SCC 09- B,Secondary,Comporium Com,400.0M x 10.0M,170.00,208.104.208.71,Enabled,csv_import,Spectrum,600.0M x 35.0M,173.42.23.254,Charter Communications,Comporium Com,400.0M x 10.0M,208.104.208.71,Rock Hill Telephone Company,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
SCC 10,SCC 10,Primary,Spectrum,600.0M x 35.0M,244.45,156.19.56.210,Enabled,csv_import,Spectrum,600.0M x 35.0M,156.19.56.210,Charter Communications,AT&T Broadband II,300.0M x 300.0M,45.23.85.129,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
SCC 10,SCC 10 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,45.23.85.129,Enabled,csv_import,Spectrum,600.0M x 35.0M,156.19.56.210,Charter Communications,AT&T Broadband II,300.0M x 300.0M,45.23.85.129,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
SCC 11,SCC 11,Primary,Spectrum,600.0M x 35.0M,172.23,96.10.89.218,Enabled,csv_import,Spectrum,600.0M x 35.0M,96.10.89.218,Charter Communications,AT&T Broadband II,300.0M x 300.0M,76.232.58.49,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
SCC 11,SCC 11 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,76.232.58.49,Enabled,csv_import,Spectrum,600.0M x 35.0M,96.10.89.218,Charter Communications,AT&T Broadband II,300.0M x 300.0M,76.232.58.49,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
SCC 12,SCC 12,Primary,Spectrum,600.0M x 35.0M,172.23,173.42.94.246,Enabled,csv_import,Spectrum,600.0M x 35.0M,173.42.94.246,Charter Communications,AT&T Broadband II,300.0M x 300.0M,108.246.192.81,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
SCC 12,SCC 12 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,108.246.192.81,Enabled,csv_import,Spectrum,600.0M x 35.0M,173.42.94.246,Charter Communications,AT&T Broadband II,300.0M x 300.0M,108.246.192.81,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
